"","id","id.1","headline","google","deepl","gold","dutch_lemmas","google_lemmas","deepl_lemmas","nrc_postive_nl","nrc_negative_nl","nrc_fear_nl","nrc_trust_nl","nrc_postive_google","nrc_negative_google","nrc_fear_google","nrc_trust_google","nrc_postive_deepl","nrc_negative_deepl","nrc_fear_deepl","nrc_trust_deepl","db_hope_nl","db_fear_nl","db_hope_google","db_fear_google","db_hope_deepl","db_fear_deepl","LMD_negative_google","LMD_positive_google","LMD_uncertainty_google","LMD_littigious_google","LMD_constraining_google","LMD_superfluous_google","LMD_interesting_google","LMD_modelwordsstrong_google","LMD_negativedeepl_","LMD_positive_deepl","LMD_uncertainty_deepl","LMD_littigious_deepl","LMD_constraining_deepl","LMD_superfluous_deepl","LMD_interesting_deepl","LMD_modelwordsstrong_deepl","AFINN_negative_google","AFINN_positive_google","AFINN_negative_deepl","AFINN_positive_deepl","HuLiu_negative_google","HuLiu_positive_google","HuLiu_negative_deepl","HuLiu_positive_deepl","LSD_negative_google","LSD_positive_google","LSD_negative_deepl","LSD_positive_deepl","geninq_positive_google","geninq_negative_google","geninq_deepl_positive","geninq_deepl_negative","rid_positiveaffect_google","rid_anxiety_google","rid_sadness_google","rid_glory_google","rid_positiveaffect_deepl","rid_anxiety_deepl","rid_sadness_deepl","rid_glory_deepl"
"278",278,150292964,"Met groei van de economie daalt aantal daklozen","With economic growth, the number of homeless people is falling","As the economy grows, the number of homeless falls",1,"met groei van de economie dalen aantal dakloos","with economic growth , the number of homeless people be fall","as the economy grow , the number of homeless fall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"279",279,150292985,"Industrie China krimpt tweede maand op rij","Industry China shrinks second month in a row","Manufacturing China shrinks second month in a row",-1,"industrie China krimpen twee maand op rij","Industry China shrink second month in a row","manufacture China shrinks second month in a row",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",280,150293151,"Juist nu is er behoefte aan eenheid op het continent","Right now there is a need for unity on the continent","Just now there is a need for unity on the continent",0,"Juist nu zijn er behoeft aan eenheid op het continent","right now there be a need for unity on the continent","just now there be a need for unity on the continent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,2,1,2,1,0,0,0,0,0,0,0,0
"281",281,150759335,"Pensioenen iets beter","Pensions slightly better","Pensions slightly better",1,"Pensioenen iets goed","Pension slightly better","Pension slightly better",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"282",282,150759487,"IMF: Herstel economie in Nederland zet door","IMF: Economic recovery in the Netherlands continues","IMF: Economic recovery in the Netherlands continues",1,"IMF : herstel economie in Nederland zetten door","Imf : economic recovery in the Netherlands continue","Imf : economic recovery in the Netherlands continue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"283",283,150759578,"Olieprijs","Oil price","Oil price",0,"Olieprijs","oil price","oil price",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",284,150759827,"Nederland hardst geraakt bij Brexit","The Netherlands hit hardest at Brexit","The Netherlands hit the hardest at Brexit.",-1,"Nederland hardst raken bij Brexit","the Netherlands hit hardest at Brexit","the Netherlands hit the hardest at Brexit .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"285",285,150760402,"Beleggers trekken hun geld weg van Turkse kapitaalmarkten","Investors are pulling their money away from Turkish capital markets","Investors withdraw their money from Turkish capital markets",-1,"Belegger trekken hun geld weg van Turks kapitaalmarkt","investor be pull they money away from Turkish capital market","investor withdraw they money from turkish capital market",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"286",286,150760433,"Finse AAA-rating op de tocht bij kredietbeoordelaar Moodys","Finnish AAA rating on the trip with credit rating agency Moodys","Finnish AAA rating in question at Moodys credit rating agency",-1,"Fins AAA-rating op de tocht bij kredietbeoordelaar Moodys","Finnish Aa rating on the trip with credit rating agency Moodys","Finnish Aa rating in question at Moodys credit rate agency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"287",287,150760834,"Meer kans op vakantiebaan voor jongere","More chance on vacation job for younger","More chance of a holiday job for youngsters",1,"veel kans op vakantiebaan voor jong","more chance on vacation job for younger","more chance of a holiday job for youngster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"288",288,150760841,"Beleggers wachten op referendum","Investors are waiting for referendum","Investors are waiting for a referendum",0,"Belegger wachten op referendum","investor be wait for referendum","investor be wait for a referendum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"289",289,150760842,"Vijftien miljoen euro schade door muizenplaag","Fifteen million euros in damage caused by mouse plague","Fifteen million euro mouse-infestation damage",-1,"vijftien miljoen euro schaen door muizenplaag","Fifte million euro in damage cause by mouse plague","Fifte million euro mouse - infestation damage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0
"290",290,150761558,"Lage rente houdt aan","Low interest rate persists","Low interest rate continues",0,"laag rente houden aan","low interest rate persist","low interest rate continue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"291",291,150761686,"Ik vrees voor een slecht compromis","I fear a bad compromise","Im afraid of a bad compromise.",-1,"ik vrezen voor een slecht compromis","I fear a bad compromise","I be afraid of a bad compromise .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,2,0,2,0,1,2,1,2,0,1,0,0,0,1,0,0
"292",292,150761828,"Deflatiespook verdwenen","Deflation ghost disappeared","Deflation ghost disappeared",1,"Deflatiespook verdwijnen","Deflation ghost disappear","Deflation ghost disappear",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",293,150762167,"Meeste pensioenen onder water","Most pensions under water","Most pensions under water",-1,"veel pensioenen onder water","most pension under water","most pension under water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",294,163464814,"Onverwachte stijging Griekse werkloosheid","Unexpected rise in Greek unemployment","Unexpected increase in Greek unemployment",-1,"Onverwacht stijging Grieks werkloosheid","unexpect rise in greek unemployment","unexpect increase in greek unemployment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",295,163500024,"Scholingsrechten meenemen naar nieuwe werkgever; Belemmeringen verklaren voor deel bevinding van Oeso dat kwart werknemers wel opleiding wil volgen maar dit niet doet","Take training rights to a new employer; For some of the OECD findings, obstacles explain that a quarter of employees want to follow training but do not","Bring training rights to new employer; Barriers explain part of OECDs finding that a quarter of employees want to follow training but do not do so",0,"Scholingsrecht meenemen naar nieuw werkgever ; Belemmering verklaren voor deel bevinding van Oeso dat kwarten werknemers wel opleiding willen volgen maar dit niet doen","take training rights to a new employer ; for some of the Oecd finding , obstacle explain that a quarter of employee want to follow training but do not","bring training rights to new employer ; barrier explain part of OECDs find that a quarter of employee want to follow training but do not do so",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"296",296,164107285,"Nieuw werk voor ontslagenen Aldel","New work for dismissals Aldel","New jobs for dismissed Aldel",1,"nieuw werk voor ontslagenen Aldel","new work for dismissal Aldel","new job for dismiss Aldel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"297",297,164107366,"Vakbonden vrezen banenverlies bij IHC","Trade unions fear job losses at IHC","Trade unions fear job losses at IHC",-1,"vakbonden vrezen banenverlies bij IHC","trade union 's fear job loss at IHC","trade union 's fear job loss at IHC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,2,0,2,0,0,2,0,2,0,1,0,0,0,1,0,0
"298",298,164107712,"Blok creÌÇert tweedeling op gereguleerde huurmarkt","Blok creates dichotomy on the regulated rental market","Block creates dichotomy on regulated rental market",-1,"Blok creÌÇert tweedeling op reguleren huurmarkt","Blok create dichotomy on the regulated rental market","block create dichotomy on regulate rental market",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"299",299,164107913,"Slik die bittere Europese pil, zegt Cyprus","Take that bitter European pill, Cyprus says","Take that bitter European pill, says Cyprus.",-1,"Slik die bitter Europees pil , zeggen Cyprus","take that bitter european pill , Cyprus say","take that bitter european pill , say Cyprus .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"300",300,164107914,"Nieuwe plannen kabinet om huurstijging in te dammen","New government plans to curb rent increases","New cabinet plans to curb rent increases",0,"nieuw plannen kabinet om huurstijging in te dammen","new government plan to curb rent increase","new cabinet plan to curb rent increase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
